"TRDAPL","TRDCOD","TRDNUO","TRDNUI","TRDCNV","TRDJUS","TRDIMV","TRDDFT"
"ATM","RATM","098","","N","I","",""
"ATM","RATM","100","","N","I","",""
"ATM","RATM","101","","N","I","",""
"ATM","RATM","102","","N","I","",""
"ATM","RATM","103","","N","I","",""
"ATM","RATM","104","","N","I","",""
"ATM","RATM","105","","N","I","",""
"ATM","RATM","106","","N","I","",""
"ATM","RATM","108","","N","I","",""
"ATM","RATM","109","","N","I","",""
"ATM","RATM","110","","N","I","",""
"ATM","RATM","111","","N","I","",""
"ATM","RATM","112","","N","I","",""
"ATM","RATM","114","","N","I","",""
"ATM","RATM","115","","N","I","",""
"ATM","RATM","116","","N","I","",""
"ATM","RATM","117","","N","I","",""
"ATM","RATM","120","","N","I","",""
"ATM","RATM","121","","N","I","",""
"ATM","RATM","122","","N","I","",""
"ATM","RATM","123","","N","I","",""
"ATM","RATM","124","","N","I","",""
"ATM","RATM","125","","N","I","",""
"ATM","RATM","126","","N","I","",""
"ATM","RATM","211","","N","I","",""
"ATM","RATM","212","","N","I","",""
"ATM","RATM","216","","N","I","",""
"ATM","RATM","32A","","N","I","","*ZEROS"
"ATM","RATM","32B","","N","I","","0062"
"ATM","RATM","37A","","N","I","",""
"ATM","RATM","41A","003","N","I","N",""
"ATM","RATM","41B","","N","I","N",""
"ATM","RATM","968","","N","I","",""
"ATM","RATM","98A","","N","I","",""
"ATM","RATM","98B","","N","I","",""
"ATM","RATM","98C","","N","I","",""
"ATM","RATM","98D","","N","I","",""
"ATM","RATM","998","","N","I","",""
"ATM","RATM","999","","N","I","",""
"ATM","RATZ","001","","N","I","","TR"
"ATM","RATZ","002","","N","I","","N"
"ATM","RATZ","003","","N","I","","991"
"ATM","RATZ","004","","N","I","","99999991"
"ATM","RATZ","005","","N","I","","9999991"
"ATM","RATZ","006","","N","I","","*ZEROS"
"ATM","RATZ","007","","N","I","","*ZEROS"
"ATM","RATZ","008","008","N","I","N",""
"ATM","RATZ","009","","N","I","","*ZEROS"
"ATM","RATZ","010","","N","D","","840"
"ATM","RATZ","011","011","N","I","N",""
"ATM","RATZ","012","012","N","I","N",""
"ATM","RATZ","013","013","N","I","N",""
"ATM","RATZ","014","014","N","I","N",""
"ATM","RATZ","015","","N","I","","ATMPI"
"ATM","RATZ","016","","N","I","","*BLANKS"
"ATM","RATZ","017","","N","D","","*ZEROS"
"ATM","RAUE","001","001","C","I","N",""
"ATM","RAUS","APL","001","C","I","N",""
"ATM","RAUS","PGM","001","C","I","N",""
"ATM","RAUT","IRS","015","C","I","N",""
"ATM","RAZ1","001","001","C","I","N",""
"ATM","RAZ1","002","","N","I","","N"
"ATM","RAZ1","003","","N","I","","ATM"
"ATM","RAZ1","004","003","N","I","N",""
"ATM","RAZ1","005","017","N","I","N",""
"ATM","RAZ1","006","021","N","I","N",""
"ATM","RAZ1","007","007","P","I","N",""
"ATM","RAZ1","008","048","N","I","N",""
"ATM","RAZ1","009","","N","I","","00"
"ATM","RAZ1","010","027","N","D","",""
"ATM","RAZ1","011","","P","I","",""
"ATM","RAZ1","012","048","N","I","N",""
"ATM","RAZ1","013","013","N","I","N",""
"ATM","RAZ1","014","010","N","I","N",""
"ATM","RAZ1","015","","N","I","","ATMPI"
"ATM","RAZ1","016","","N","I","",""
"ATM","RAZ1","017","023","N","D","",""
"ATM","RBIC","001","001","C","I","N",""
"ATM","RBIN","001","","N","I","",""
"ATM","RBIN","002","001","C","I","N",""
"ATM","RBUS","BIN","032","N","I","N",""
"ATM","RBUS","I22","","N","I","",""
"ATM","RBUS","K01","","N","I","","ATM"
"ATM","RBUS","K02","","N","I","",""
"ATM","RBUS","K1A","","N","I","","1"
"ATM","RBUS","K1B","017","N","I","N",""
"ATM","RBUS","K1C","017","N","I","N",""
"ATM","RBUS","K1D","","N","I","",""
"ATM","RBUS","K1E","","N","I","",""
"ATM","RBUS","K1F","","N","I","",""
"ATM","RBUS","K2A","","N","I","","000"
"ATM","RBUS","K2B","","N","I","","1040"
"ATM","RBUS","K2C","021","N","I","N",""
"ATM","RBUS","K2D","","N","I","","*ZEROS"
"ATM","RBUS","K2E","021","N","I","N",""
"ATM","RBUS","K2F","017","N","I","N",""
"ATM","RBUS","K2G","","N","I","",""
"ATM","RBUS","MIL","","N","I","",""
"ATM","RBUS","PRM","","N","I","",""
"ATM","RBUS","001","001","C","I","N",""
"ATM","RBUS","002","032","N","I","N",""
"ATM","RBUS","003","017","C","I","N",""
"ATM","RBUS","004","023","N","D","",""
"ATM","RBUS","005","","N","I","",""
"ATM","RBUS","006","","N","I","",""
"ATM","RBUS","007","","N","I","",""
"ATM","RBUS","011","021","N","I","N",""
"ATM","RBUS","012","019","N","I","N",""
"ATM","RBUS","013","018","N","I","N",""
"ATM","RBUS","014","031","N","I","N",""
"ATM","RBUS","015","","N","I","",""
"ATM","RBUS","017","","N","I","",""
"ATM","RBUS","018","","N","I","","5411"
"ATM","RBUS","019","","N","I","","170"
"ATM","RBUS","021","","N","I","","170"
"ATM","RBUS","022","","N","I","","020"
"ATM","RBUS","025","","N","I","","00"
"ATM","RBUS","026","","N","I","",""
"ATM","RBUS","032","","N","I","",""
"ATM","RBUS","035","006","N","I","N",""
"ATM","RBUS","037","","N","I","",""
"ATM","RBUS","038","020","N","I","N",""
"ATM","RBUS","039","015","N","I","N",""
"ATM","RBUS","041","","N","I","N",""
"ATM","RBUS","042","","N","I","",""
"ATM","RBUS","043","026","N","I","N",""
"ATM","RBUS","044","","N","I","",""
"ATM","RBUS","046","","N","I","",""
"ATM","RBUS","047","","N","I","",""
"ATM","RBUS","048","","N","I","",""
"ATM","RBUS","049","027","N","I","N",""
"ATM","RBUS","050","","N","I","","170"
"ATM","RBUS","051","027","N","I","N",""
"ATM","RBUS","052","010","N","I","N",""
"ATM","RBUS","054","","N","I","",""
"ATM","RBUS","060","","N","I","",""
"ATM","RBUS","061","","N","I","",""
"ATM","RBUS","062","","N","I","",""
"ATM","RBUS","063","","N","I","",""
"ATM","RBUS","066","","N","I","",""
"ATM","RBUS","067","","N","I","",""
"ATM","RBUS","07C","","N","I","",""
"ATM","RBUS","070","","N","I","",""
"ATM","RBUS","090","","N","I","",""
"ATM","RBUS","091","","N","I","",""
"ATM","RBUS","095","","N","I","",""
"ATM","RBUS","098","","N","I","",""
"ATM","RBUS","100","","N","I","",""
"ATM","RBUS","101","","N","I","",""
"ATM","RBUS","102","","N","I","",""
"ATM","RBUS","103","","N","I","",""
"ATM","RBUS","104","","N","I","",""
"ATM","RBUS","105","","N","I","",""
"ATM","RBUS","106","","N","I","",""
"ATM","RBUS","108","","N","I","",""
"ATM","RBUS","109","","N","I","",""
"ATM","RBUS","110","","N","I","",""
"ATM","RBUS","111","","N","I","",""
"ATM","RBUS","112","","N","I","",""
"ATM","RBUS","114","","N","I","",""
"ATM","RBUS","115","","N","I","",""
"ATM","RBUS","116","","N","I","",""
"ATM","RBUS","117","","N","I","",""
"ATM","RBUS","120","","N","I","",""
"ATM","RBUS","121","","N","I","",""
"ATM","RBUS","122","","N","I","",""
"ATM","RBUS","123","","N","I","",""
"ATM","RBUS","124","","N","I","",""
"ATM","RBUS","125","","N","I","",""
"ATM","RBUS","126","","N","I","",""
"ATM","RBUS","211","","N","I","",""
"ATM","RBUS","212","","N","I","",""
"ATM","RBUS","216","","N","I","",""
"ATM","RBUS","32A","","N","I","","*ZEROS"
"ATM","RBUS","32B","","N","I","","0062"
"ATM","RBUS","37A","","N","I","",""
"ATM","RBUS","41A","","N","I","N","*ZEROS"
"ATM","RBUS","41B","003","N","I","N",""
"ATM","RBUS","968","","N","I","",""
"ATM","RBUS","98A","","N","I","",""
"ATM","RBUS","98B","","N","I","",""
"ATM","RBUS","98C","","N","I","",""
"ATM","RBUS","98D","","N","I","",""
"ATM","RBUS","998","","N","I","",""
"ATM","RBUS","999","","N","I","",""
"ATM","RB56","001","","N","I","",""
"ATM","RB56","002","001","C","I","N","1200"
"ATM","RCBA","001","001","C","I","N",""
"ATM","RCCW","001","001","C","I","N",""
"ATM","RCMK","001","001","C","I","N",""
"ATM","RCMP","001","001","C","I","N",""
"ATM","RCNS","001","001","C","I","N",""
"ATM","RCOD","001","001","C","I","N",""
"ATM","RCTR","001","001","C","I","N",""
"ATM","RCVM","CVV","007","N","I","N",""
"ATM","RCVM","001","001","N","I","N",""
"ATM","RCVM","002","002","N","I","N",""
"ATM","RCVM","003","003","N","I","N",""
"ATM","RCVM","004","004","N","I","N",""
"ATM","RCVM","005","005","N","I","N",""
"ATM","RCVV","CV1","CV2","N","I","N",""
"ATM","RCVV","CV2","CV1","N","I","N",""
"ATM","RCVV","001","001","N","I","N",""
"ATM","RCVV","002","002","N","I","N",""
"ATM","RCVV","003","003","N","I","N",""
"ATM","RDEX","001","001","C","I","N",""
"ATM","RDNM","001","001","C","I","N",""
"ATM","REMV","001","001","C","I","N",""
"ATM","RI11","001","001","C","I","N","*BLANKS"
"ATM","RI11","002","001","C","I","N","*BLANKS"
"ATM","RKC1","APL","APL","N","I","N",""
"ATM","RKC1","CUO","CUO","N","I","N",""
"ATM","RKC1","PIV","PIV","C","I","N",""
"ATM","RKC1","REV","REV","N","I","N",""
"ATM","RKC1","STD","STD","N","I","N",""
"ATM","RKC1","001","001","N","I","N",""
"ATM","RKC1","003","003","C","I","N",""
"ATM","RKC2","HOR","HOR","N","I","N",""
"ATM","RKC2","MIL","MIL","N","I","N",""
"ATM","RKC2","001","001","N","I","N",""
"ATM","RKC2","011","011","N","I","N",""
"ATM","RKC2","013","013","N","I","N",""
"ATM","RKC2","037","011","N","D","N",""
"ATM","RKC2","13A","013","N","D","N",""
"ATM","RKC2","37A","","N","I","N",""
"ATM","RKC2","37B","","N","I","N",""
"ATM","RKC2","998","","N","I","","2699"
"ATM","RKEY","001","003","N","I","N",""
"ATM","RKEY","002","021","N","I","N",""
"ATM","RKEY","003","","P","I","N",""
"ATM","RK01","APL","","N","I","N","ATM"
"ATM","RK01","CUO","","N","I","","X"
"ATM","RK01","PIV","019","C","I","N",""
"ATM","RK01","REV","001","C","I","N",""
"ATM","RK01","STD","001","C","I","N",""
"ATM","RK01","001","001","N","I","N",""
"ATM","RK01","003","003","C","I","N",""
"ATM","RK02","HOR","012","N","I","N",""
"ATM","RK02","MIL","","N","I","",""
"ATM","RK02","001","001","N","I","N",""
"ATM","RK02","011","011","N","I","N",""
"ATM","RK02","013","013","N","I","N",""
"ATM","RK02","037","","N","I","",""
"ATM","RK02","13A","013","N","D","N",""
"ATM","RK02","37A","","N","I","",""
"ATM","RK02","37B","011","N","I","N",""
"ATM","RK02","998","","N","I","","1010"
"ATM","RLHT","CUO","","N","I","",""
"ATM","RLHT","EMV","","N","I","N",""
"ATM","RLHT","SID","","N","I","",""
"ATM","RLHT","TKN","","N","I","","STKN"
"ATM","RLHT","001","001","N","I","N",""
"ATM","RLHT","002","002","N","I","N",""
"ATM","RLHT","003","003","N","I","N",""
"ATM","RLHT","004","004","C","I","N",""
"ATM","RLHT","005","005","N","D","",""
"ATM","RLHT","006","006","C","I","N",""
"ATM","RLHT","007","007","N","I","N",""
"ATM","RLHT","008","008","C","I","N",""
"ATM","RLHT","009","009","N","I","N",""
"ATM","RLHT","010","010","N","I","N",""
"ATM","RLHT","011","011","N","I","N",""
"ATM","RLHT","012","012","N","I","N",""
"ATM","RLHT","013","013","N","I","N",""
"ATM","RLHT","014","014","N","I","N",""
"ATM","RLHT","015","015","N","I","N",""
"ATM","RLHT","016","016","N","I","N",""
"ATM","RLHT","017","017","N","I","N",""
"ATM","RLHT","018","018","N","I","N",""
"ATM","RLHT","019","019","N","I","N",""
"ATM","RLHT","020","020","N","I","N",""
"ATM","RLHT","021","021","N","I","N",""
"ATM","RLHT","022","022","N","I","N",""
"ATM","RLHT","023","023","N","I","N",""
"ATM","RLHT","024","024","N","I","N",""
"ATM","RLHT","025","025","N","I","N",""
"ATM","RLHT","026","026","N","I","N",""
"ATM","RLHT","027","027","N","I","N",""
"ATM","RLHT","028","028","N","I","N",""
"ATM","RLHT","029","029","N","I","N",""
"ATM","RLHT","030","030","N","I","N",""
"ATM","RLHT","031","031","N","I","N",""
"ATM","RLHT","032","032","N","I","N",""
"ATM","RLHT","033","033","N","I","N",""
"ATM","RLHT","034","034","N","I","N",""
"ATM","RLHT","035","035","C","I","N",""
"ATM","RLHT","036","036","N","I","N",""
"ATM","RLHT","037","037","N","I","N",""
"ATM","RLHT","038","038","N","I","N",""
"ATM","RLHT","039","039","N","I","N",""
"ATM","RLHT","040","040","N","I","N",""
"ATM","RLHT","041","041","N","I","N",""
"ATM","RLHT","042","042","N","I","N",""
"ATM","RLHT","043","043","N","I","N",""
"ATM","RLHT","044","044","N","I","N",""
"ATM","RLHT","045","045","N","I","N",""
"ATM","RLHT","046","046","N","I","N",""
"ATM","RLHT","047","047","N","I","N",""
"ATM","RLHT","048","048","N","I","N",""
"ATM","RLHT","049","049","N","I","N",""
"ATM","RLHT","050","050","N","I","N",""
"ATM","RLHT","051","051","N","I","N",""
"ATM","RLHT","052","052","N","I","N",""
"ATM","RLHT","053","053","N","I","N",""
"ATM","RLHT","054","054","N","I","N",""
"ATM","RLHT","055","055","N","I","N",""
"ATM","RLHT","056","056","N","I","N",""
"ATM","RLHT","057","057","N","I","N",""
"ATM","RLHT","058","058","N","I","N",""
"ATM","RLHT","059","059","N","I","N",""
"ATM","RLHT","060","060","N","I","N",""
"ATM","RLHT","061","061","N","I","N",""
"ATM","RLHT","062","062","N","I","N",""
"ATM","RLHT","063","063","N","I","N",""
"ATM","RLHT","064","064","N","I","N",""
"ATM","RLHT","065","065","N","I","N",""
"ATM","RLHT","066","066","N","I","N",""
"ATM","RLHT","067","067","N","I","N",""
"ATM","RLHT","068","068","N","I","N",""
"ATM","RLHT","069","069","N","I","N",""
"ATM","RLHT","070","070","N","I","N",""
"ATM","RLHT","071","071","N","I","N",""
"ATM","RLHT","072","072","N","I","N",""
"ATM","RLHT","073","073","N","I","N",""
"ATM","RLHT","074","074","N","I","N",""
"ATM","RLHT","075","075","N","I","N",""
"ATM","RLHT","076","076","N","I","N",""
"ATM","RLHT","077","077","N","I","N",""
"ATM","RLHT","078","078","N","I","N",""
"ATM","RLHT","121","121","N","I","N",""
"ATM","RLHT","122","122","N","I","N",""
"ATM","RLHT","123","123","N","I","N",""
"ATM","RLHT","124","124","N","I","N",""
"ATM","RLHT","125","125","N","I","N",""
"ATM","RLHT","126","126","N","I","N",""
"ATM","RLHT","127","127","N","I","N",""
"ATM","RLHT","128","128","N","I","N",""
"ATM","RLHT","911","911","N","I","N",""
"ATM","RLHT","923","923","N","I","N",""
"ATM","RLHT","998","998","N","I","N",""
"ATM","RLHT","999","999","N","I","N",""
"ATM","RMCW","003","003","N","I","",""
"ATM","RMCW","004","004","N","I","",""
"ATM","RMCW","005","005","N","I","",""
"ATM","RMCW","006","006","N","I","",""
"ATM","RM54","003","003","N","I","",""
"ATM","RM54","004","004","N","I","",""
"ATM","RM54","005","005","N","I","",""
"ATM","RM54","006","006","N","I","",""
"ATM","RM54","007","007","N","I","",""
"ATM","RM54","008","008","N","I","",""
"ATM","RM54","009","009","N","I","",""
"ATM","RM54","010","010","N","I","",""
"ATM","RM54","011","011","N","I","",""
"ATM","RM54","013","013","N","I","",""
"ATM","RM54","014","014","N","I","",""
"ATM","RM54","015","015","N","I","",""
"ATM","RM54","016","016","N","I","",""
"ATM","RM54","017","017","N","I","",""
"ATM","RM54","018","018","N","I","",""
"ATM","RM54","019","019","N","I","",""
"ATM","RM54","020","020","N","I","",""
"ATM","RM54","021","021","N","I","",""
"ATM","RM54","023","023","N","I","N",""
"ATM","RM54","024","024","N","I","",""
"ATM","RM54","025","025","N","I","",""
"ATM","RM54","026","026","N","I","",""
"ATM","RM54","027","027","N","I","",""
"ATM","RM54","028","028","N","I","",""
"ATM","RM54","029","029","N","I","",""
"ATM","RM54","030","030","N","I","",""
"ATM","RM54","031","031","N","I","",""
"ATM","RNRT","001","001","C","I","N",""
"ATM","RNR2","001","001","C","I","N",""
"ATM","ROAR","001","001","C","I","N",""
"ATM","ROPR","001","001","C","I","N",""
"ATM","ROPV","001","001","C","I","N",""
"ATM","RROK","001","001","C","I","N",""
"ATM","RRTA","K02","","N","I","",""
"ATM","RRTA","003","","N","I","",""
"ATM","RRTA","038","","N","I","",""
"ATM","RRTA","039","039","C","I","N",""
"ATM","RRTA","054","","N","I","",""
"ATM","RRTR","001","001","C","I","N",""
"ATM","RRTZ","IRS","IRS","C","I","N",""
"ATM","RRWS","001","","N","I","","ATM"
"ATM","RRWS","002","","N","I","",""
"ATM","RRWS","003","","N","I","",""
"ATM","RRWS","004","032","N","I","N",""
"ATM","RRWS","005","","N","I","",""
"ATM","RRWS","006","","N","I","","COAUTDIN"
"ATM","RRWS","007","","N","I","","PRUEBA01"
"ATM","RSCR","001","","N","I","",""
"ATM","RSEL","001","018","N","I","N",""
"ATM","RSEL","002","","N","I","","-"
"ATM","RSEL","003","019","N","I","N",""
"ATM","RSEL","004","","N","I","","-"
"ATM","RSEL","005","003","N","I","N",""
"ATM","RSEL","006","","N","I","","-"
"ATM","RSEL","007","032","N","I","N",""
"ATM","RSEL","008","","N","I","","-"
"ATM","RSEL","009","","N","I","N",""
"ATM","RTDC","001","001","C","I","N",""
"ATM","RTRA","001","001","C","I","N",""
"ATM","RUHL","001","001","C","I","N",""
"ATM","RVAT","VAT","VCT","C","D","N",""
"ATM","RWFH","001","","N","I","","ATM"
"ATM","RWFH","002","021","N","D","",""
"ATM","RWFH","003","032","N","D","",""
"ATM","RWFH","004","003","N","D","",""
"ATM","RWFH","005","018","N","D","",""
"ATM","RWFH","006","019","N","D","",""
"ATM","R01C","001","","N","I","","3031152C"
"ATM","R01C","002","004","N","I","N",""
"ATM","R01C","003","","N","I","","3030152C"
"ATM","R01C","004","004","N","I","N",""
"ATM","R01C","005","","N","I","",""
"ATM","R01C","006","","N","I","",""
"ATM","R01C","007","","N","I","",""
"ATM","R01C","008","","N","I","",""
"ATM","R01C","009","","N","I","",""
"ATM","R01C","010","","N","I","",""
"ATM","R01C","011","","N","I","",""
"ATM","R01C","012","","N","I","",""
"ATM","R01C","013","","N","I","",""
"ATM","R01C","014","","N","I","",""
"ATM","R01C","015","","N","I","",""
"ATM","R01C","016","","N","I","",""
"ATM","R01C","017","","N","I","",""
"ATM","R01C","018","","N","I","",""
"ATM","R01C","019","","N","I","",""
"ATM","R01C","020","","N","I","",""
"ATM","R01C","021","","N","I","",""
"ATM","R01C","022","","N","I","",""
"ATM","R01C","023","","N","I","",""
"ATM","R01C","024","","N","I","",""
"ATM","R01C","025","","N","I","",""
"ATM","R01C","026","","N","I","",""
"ATM","R01C","027","","N","I","",""
"ATM","R01C","028","","N","I","",""
"ATM","R01C","029","","N","I","",""
"ATM","R01C","030","","N","I","",""
"ATM","R01S","001","","N","I","","3031152C"
"ATM","R01S","002","004","N","I","N",""
"ATM","R01S","003","","N","I","","3030152C"
"ATM","R01S","004","004","N","I","N",""
"ATM","R01S","005","","N","I","",""
"ATM","R01S","006","","N","I","",""
"ATM","R01S","007","","N","I","",""
"ATM","R01S","008","","N","I","",""
"ATM","R01S","009","","N","I","",""
"ATM","R01S","010","","N","I","",""
"ATM","R01S","011","","N","I","",""
"ATM","R01S","012","","N","I","",""
"ATM","R01S","013","","N","I","",""
"ATM","R01S","014","","N","I","",""
"ATM","R01S","015","","N","I","",""
"ATM","R01S","016","","N","I","",""
"ATM","R01S","017","","N","I","",""
"ATM","R01S","018","","N","I","",""
"ATM","R01S","019","","N","I","",""
"ATM","R01S","020","","N","I","",""
"ATM","R01S","021","","N","I","",""
"ATM","R01S","022","","N","I","",""
"ATM","R01S","023","","N","I","",""
"ATM","R01S","024","","N","I","",""
"ATM","R01S","025","","N","I","",""
"ATM","R01S","026","","N","I","",""
"ATM","R01S","027","","N","I","",""
